iid,id,gender,wave,condtn,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,int_corr,samerace,age_o,race_o,age,race,field_cd,goal,go_out,career_c,income,gender_label,match_label,income_missing_flag
8,8.0,0,1,1,1,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,0.909,1.818,2.727,1.818,1.818,0.909,7.0,4.0,8.0,8.0,8.0,0.28,1,25.0,2.0,25.0,2.0,13.0,1.0,1.0,6,"55,080.00",Femme,Match,1
8,8.0,0,1,1,0,1,6.0,7.0,8.0,5.0,7.0,7.0,6.0,6.0,0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,0.909,1.818,2.727,1.818,1.818,0.909,7.0,4.0,8.0,8.0,8.0,0.05,1,30.0,2.0,25.0,2.0,13.0,1.0,1.0,6,"55,080.00",Femme,Pas de match,1
8,8.0,0,1,1,1,1,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,0.909,1.818,2.727,1.818,1.818,0.909,7.0,4.0,8.0,8.0,8.0,0.17,1,27.0,2.0,25.0,2.0,13.0,1.0,1.0,6,"55,080.00",Femme,Match,1
8,8.0,0,1,1,1,1,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0,1,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,0.909,1.818,2.727,1.818,1.818,0.909,7.0,4.0,8.0,8.0,8.0,-0.47,1,28.0,2.0,25.0,2.0,13.0,1.0,1.0,6,"55,080.00",Femme,Match,1
8,8.0,0,1,1,1,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,1,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,0.909,1.818,2.727,1.818,1.818,0.909,7.0,4.0,8.0,8.0,8.0,-0.21,1,24.0,2.0,25.0,2.0,13.0,1.0,1.0,6,"55,080.00",Femme,Match,1
9,9.0,0,1,1,0,1,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,0.19,0,27.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Pas de match,1
9,9.0,0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,0.03,0,22.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,1,1,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,0.68,0,22.0,4.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,1,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,-0.26,0,23.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,1,1,5.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,-0.01,0,24.0,3.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,1,1,8.0,9.0,9.0,7.0,6.0,5.0,6.0,5.0,1,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,0.42,0,25.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,1,1,6.0,8.0,9.0,6.0,6.0,6.0,7.0,5.0,1,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,0.21,0,30.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,0,1,6.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0,0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,0.1,0,27.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Pas de match,1
9,9.0,0,1,1,1,1,8.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,1,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,-0.35,0,28.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Match,1
9,9.0,0,1,1,0,1,7.0,8.0,7.0,8.0,7.0,8.0,8.0,5.0,0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,6.0,10.0,7.0,7.0,-0.23,0,24.0,2.0,26.0,6.0,13.0,1.0,1.0,9,"55,080.00",Femme,Pas de match,1
10,10.0,0,1,1,0,0,6.0,10.0,10.0,6.0,6.0,7.0,6.0,3.0,0,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.3,1,27.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.65,1,22.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,1,1,6.0,10.0,10.0,10.0,6.0,7.0,7.0,6.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,-0.15,0,22.0,4.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Match,0
10,10.0,0,1,1,0,0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,1.0,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.17,1,23.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,0,0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1,6.0,9.0,9.0,7.0,8.0,6.0,6.0,6.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.24,0,24.0,3.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,0,0,5.0,10.0,6.0,4.0,6.0,7.0,6.0,1.0,0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.15,1,25.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,0,1,5.0,10.0,8.0,6.0,9.0,7.0,7.0,1.0,0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,6.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.41,1,30.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,0,0,5.0,6.0,6.0,4.0,5.0,7.0,5.0,5.0,0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.07,1,27.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
10,10.0,0,1,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.49,1,28.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Match,0
10,10.0,0,1,1,0,1,9.0,9.0,8.0,10.0,8.0,8.0,9.0,10.0,0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,1.5,1.5,1.5,4.0,1.0,0.5,6.0,8.0,10.0,6.0,9.0,0.08,1,24.0,2.0,26.0,2.0,13.0,2.0,1.0,9,"48,652.00",Femme,Pas de match,0
11,1.0,1,1,1,0,0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,4.0,1,6.0,9.0,7.0,7.0,6.0,5.0,7.0,6.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,0.14,0,21.0,4.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,8.0,7.0,6.0,9.0,7.0,4.0,7.0,2.0,0,5.0,7.0,8.0,4.0,6.0,3.0,6.0,4.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,0.29,1,24.0,2.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,7.0,8.0,6.0,5.0,8.0,4.0,5.0,2.0,0,7.0,9.0,10.0,7.0,8.0,9.0,8.0,7.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,-0.24,1,25.0,2.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,6.0,7.0,8.0,7.0,7.0,5.0,6.0,3.0,0,4.0,10.0,8.0,5.0,8.0,7.0,6.0,7.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,-0.18,1,23.0,2.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,0,5.0,8.0,8.0,2.0,2.0,2.0,7.0,5.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,-0.43,1,21.0,2.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,7.0,9.0,8.0,9.0,8.0,4.0,7.0,4.0,1,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,0.33,0,23.0,4.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,4.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,0.19,0,22.0,4.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,4.0,1,5.0,8.0,7.0,4.0,7.0,5.0,4.0,5.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,-0.03,1,25.0,2.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,1,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,0.19,0,26.0,6.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
11,1.0,1,1,1,0,0,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,0,6.0,10.0,10.0,6.0,6.0,7.0,6.0,3.0,3.5,2.0,2.0,2.0,0.0,0.5,8.0,9.0,7.0,8.0,5.0,0.3,1,26.0,2.0,27.0,2.0,8.0,1.0,4.0,2,"55,080.00",Homme,Pas de match,1
12,2.0,1,1,1,0,0,7.0,8.0,10.0,7.0,7.0,5.0,8.0,4.0,1,7.0,8.0,7.0,8.0,5.0,6.0,7.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.54,0,21.0,4.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,0,0,7.0,6.0,10.0,6.0,6.0,5.0,8.0,4.0,0,8.0,5.0,6.0,6.0,9.0,6.0,7.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.18,1,24.0,2.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,0,0,6.0,7.0,10.0,6.0,6.0,5.0,7.0,3.0,0,9.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,-0.14,1,25.0,2.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,0,0,6.0,5.0,10.0,6.0,6.0,5.0,6.0,3.0,0,8.0,7.0,8.0,10.0,7.0,8.0,8.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,-0.18,1,23.0,2.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,0,0,6.0,7.0,10.0,7.0,6.0,5.0,7.0,4.0,0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.0,1,21.0,2.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,0,0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,1,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.37,0,23.0,4.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,0,1,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.21,0,22.0,4.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
12,2.0,1,1,1,1,1,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,-0.11,1,25.0,2.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Match,0
12,2.0,1,1,1,1,1,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.03,0,26.0,6.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Match,0
12,2.0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,0.65,1,26.0,2.0,22.0,2.0,1.0,1.0,1.0,1,"29,237.00",Homme,Pas de match,0
13,3.0,1,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.0,8.0,9.0,8.0,5.0,7.0,7.0,5.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.16,1,21.0,4.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Match,1
13,3.0,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0,8.0,9.0,6.0,3.0,4.0,6.0,7.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.1,0,24.0,2.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Pas de match,1
13,3.0,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,7.0,9.0,9.0,7.0,9.0,7.0,8.0,7.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.09,0,25.0,2.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Pas de match,1
13,3.0,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.0,7.0,8.0,8.0,6.0,7.0,4.0,1.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.05,0,23.0,2.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Pas de match,1
13,3.0,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.0,6.0,8.0,8.0,6.0,5.0,6.0,5.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,-0.17,0,21.0,2.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Pas de match,1
13,3.0,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,-0.51,1,23.0,4.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Pas de match,1
13,3.0,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.52,1,22.0,4.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Pas de match,1
13,3.0,1,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.42,0,25.0,2.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Match,1
13,3.0,1,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,0.68,0,26.0,6.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Match,1
13,3.0,1,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.0,10.0,10.0,10.0,6.0,7.0,7.0,6.0,1.9,1.8,1.9,1.8,1.4,1.2,4.0,7.0,8.0,8.0,3.0,-0.15,0,26.0,2.0,22.0,4.0,1.0,2.0,1.0,1,"55,080.00",Homme,Match,1
14,4.0,1,1,1,1,1,7.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,1,7.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,0.61,0,21.0,4.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,1,7.0,9.0,7.0,6.0,5.0,7.0,7.0,8.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,-0.21,1,24.0,2.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,0,1,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,-0.04,1,25.0,2.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Pas de match,0
14,4.0,1,1,1,1,1,7.0,7.0,7.0,9.0,9.0,9.0,8.0,10.0,1,8.0,10.0,7.0,10.0,7.0,10.0,8.0,10.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,-0.18,1,23.0,2.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,1,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,1,8.0,5.0,5.0,7.0,7.0,9.0,8.0,2.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,0.08,1,21.0,2.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,1,1,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,1,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,0.12,0,23.0,4.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,1,1,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,1,7.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,-0.46,0,22.0,4.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,1,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,1,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,-0.4,1,25.0,2.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,1,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,-0.26,0,26.0,6.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Match,0
14,4.0,1,1,1,0,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,1.0,3.0,0.5,1.5,4.0,0.5,0.5,9.0,9.0,9.0,9.0,9.0,0.17,1,26.0,2.0,23.0,2.0,1.0,2.0,1.0,1,"56,580.00",Homme,Pas de match,0
15,5.0,1,1,1,1,1,8.0,7.0,9.0,6.0,9.0,7.0,8.0,6.0,1,5.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,0.21,0,21.0,4.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Match,0
15,5.0,1,1,1,0,1,10.0,10.0,10.0,10.0,7.0,8.0,10.0,1.0,0,6.0,8.0,7.0,9.0,7.0,8.0,8.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,0.32,0,24.0,2.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
15,5.0,1,1,1,0,1,6.0,10.0,8.0,6.0,7.0,6.0,6.0,1.0,0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,-0.14,0,25.0,2.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
15,5.0,1,1,1,0,1,8.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,0,6.0,9.0,8.0,9.0,8.0,9.0,7.0,7.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,0.21,0,23.0,2.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
15,5.0,1,1,1,0,0,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,-0.16,0,21.0,2.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
15,5.0,1,1,1,0,1,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,0,5.0,4.0,8.0,8.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,0.35,0,23.0,4.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
15,5.0,1,1,1,0,1,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,-0.27,0,22.0,4.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
15,5.0,1,1,1,1,1,9.0,9.0,8.0,9.0,7.0,7.0,9.0,7.0,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,-0.23,0,25.0,2.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Match,0
15,5.0,1,1,1,1,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,1,5.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,-0.01,0,26.0,6.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Match,0
15,5.0,1,1,1,0,1,6.0,9.0,9.0,7.0,8.0,6.0,6.0,6.0,0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,9.0,0.24,0,26.0,2.0,24.0,3.0,1.0,1.0,1.0,1,"36,782.00",Homme,Pas de match,0
16,6.0,1,1,1,0,1,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,0,4.0,9.0,7.0,4.0,6.0,4.0,6.0,5.0,5.0,0.0,3.0,1.0,0.0,1.0,6.0,6.0,8.0,8.0,6.0,0.25,0,21.0,4.0,25.0,2.0,8.0,1.0,1.0,7,"55,080.00",Homme,Pas de match,1
